1000.000000, 0.021013
999.000000, 0.021219
998.000000, 0.021422
997.000000, 0.021614
996.000000, 0.021765
995.000000, 0.021953
994.000000, 0.022098
993.000000, 0.022302
992.000000, 0.022522
991.000000, 0.022664
990.000000, 0.022877
989.000000, 0.023079
988.000000, 0.023203
987.000000, 0.023383
986.000000, 0.023554
985.000000, 0.023706
984.000000, 0.023901
983.000000, 0.024098
982.000000, 0.024281
981.000000, 0.024472
980.000000, 0.024571
979.000000, 0.024788
978.000000, 0.024987
977.000000, 0.025089
976.000000, 0.025253
975.000000, 0.025457
974.000000, 0.025603
973.000000, 0.025710
972.000000, 0.025902
971.000000, 0.026015
970.000000, 0.026262
969.000000, 0.026371
968.000000, 0.026520
967.000000, 0.026601
966.000000, 0.026772
965.000000, 0.027000
964.000000, 0.027109
963.000000, 0.027221
962.000000, 0.027433
961.000000, 0.027545
960.000000, 0.027612
959.000000, 0.027820
958.000000, 0.027877
957.000000, 0.027996
956.000000, 0.028147
955.000000, 0.028252
954.000000, 0.028278
953.000000, 0.028454
952.000000, 0.028484
951.000000, 0.028637
950.000000, 0.028724
949.000000, 0.028793
948.000000, 0.028858
947.000000, 0.029006
946.000000, 0.029036
945.000000, 0.029100
944.000000, 0.029222
943.000000, 0.029241
942.000000, 0.029376
941.000000, 0.029513
940.000000, 0.029553
939.000000, 0.029625
938.000000, 0.029713
937.000000, 0.029809
936.000000, 0.029876
935.000000, 0.029942
934.000000, 0.029951
933.000000, 0.030057
932.000000, 0.030103
931.000000, 0.030153
930.000000, 0.030175
929.000000, 0.030259
928.000000, 0.030333
927.000000, 0.030392
926.000000, 0.030377
925.000000, 0.030407
924.000000, 0.030449
923.000000, 0.030499
922.000000, 0.030523
921.000000, 0.030596
920.000000, 0.030594
919.000000, 0.030665
918.000000, 0.030717
917.000000, 0.030710
916.000000, 0.030734
915.000000, 0.030812
914.000000, 0.030769
913.000000, 0.030751
912.000000, 0.030774
911.000000, 0.030808
910.000000, 0.030830
909.000000, 0.030885
908.000000, 0.030921
907.000000, 0.030929
906.000000, 0.030876
905.000000, 0.030928
904.000000, 0.030902
903.000000, 0.031036
902.000000, 0.030977
901.000000, 0.030949
900.000000, 0.030967
899.000000, 0.031003
898.000000, 0.030968
897.000000, 0.030981
896.000000, 0.031024
895.000000, 0.030997
894.000000, 0.031002
893.000000, 0.030926
892.000000, 0.031030
891.000000, 0.031037
890.000000, 0.030989
889.000000, 0.030952
888.000000, 0.030960
887.000000, 0.030979
886.000000, 0.030958
885.000000, 0.030885
884.000000, 0.030921
883.000000, 0.030942
882.000000, 0.030981
881.000000, 0.030912
880.000000, 0.030918
879.000000, 0.030934
878.000000, 0.030934
877.000000, 0.030868
876.000000, 0.030861
875.000000, 0.030850
874.000000, 0.030811
873.000000, 0.030828
872.000000, 0.030846
871.000000, 0.030868
870.000000, 0.030842
869.000000, 0.030815
868.000000, 0.030808
867.000000, 0.030784
866.000000, 0.030726
865.000000, 0.030766
864.000000, 0.030674
863.000000, 0.030798
862.000000, 0.030740
861.000000, 0.030682
860.000000, 0.030681
859.000000, 0.030613
858.000000, 0.030625
857.000000, 0.030585
856.000000, 0.030642
855.000000, 0.030592
854.000000, 0.030620
853.000000, 0.030532
852.000000, 0.030592
851.000000, 0.030543
850.000000, 0.030502
849.000000, 0.030547
848.000000, 0.030502
847.000000, 0.030497
846.000000, 0.030486
845.000000, 0.030491
844.000000, 0.030514
843.000000, 0.030409
842.000000, 0.030375
841.000000, 0.030325
840.000000, 0.030396
839.000000, 0.030382
838.000000, 0.030437
837.000000, 0.030383
836.000000, 0.030395
835.000000, 0.030401
834.000000, 0.030340
833.000000, 0.030354
832.000000, 0.030344
831.000000, 0.030290
830.000000, 0.030267
829.000000, 0.030282
828.000000, 0.030312
827.000000, 0.030277
826.000000, 0.030241
825.000000, 0.030254
824.000000, 0.030218
823.000000, 0.030191
822.000000, 0.030186
821.000000, 0.030230
820.000000, 0.030207
819.000000, 0.030268
818.000000, 0.030195
817.000000, 0.030222
816.000000, 0.030193
815.000000, 0.030168
814.000000, 0.030141
813.000000, 0.030189
812.000000, 0.030169
811.000000, 0.030147
810.000000, 0.030090
809.000000, 0.030091
808.000000, 0.030142
807.000000, 0.030158
806.000000, 0.030192
805.000000, 0.030101
804.000000, 0.030162
803.000000, 0.030160
802.000000, 0.030171
801.000000, 0.030148
800.000000, 0.030199
799.000000, 0.030163
798.000000, 0.030162
797.000000, 0.030149
796.000000, 0.030138
795.000000, 0.030183
794.000000, 0.030143
793.000000, 0.030203
792.000000, 0.030203
791.000000, 0.030142
790.000000, 0.030216
789.000000, 0.030237
788.000000, 0.030239
787.000000, 0.030228
786.000000, 0.030220
785.000000, 0.030216
784.000000, 0.030266
783.000000, 0.030265
782.000000, 0.030271
781.000000, 0.030282
780.000000, 0.030312
779.000000, 0.030341
778.000000, 0.030270
777.000000, 0.030380
776.000000, 0.030303
775.000000, 0.030373
774.000000, 0.030293
773.000000, 0.030379
772.000000, 0.030393
771.000000, 0.030441
770.000000, 0.030457
769.000000, 0.030380
768.000000, 0.030557
767.000000, 0.030467
766.000000, 0.030571
765.000000, 0.030590
764.000000, 0.030606
763.000000, 0.030619
762.000000, 0.030540
761.000000, 0.030550
760.000000, 0.030605
759.000000, 0.030643
758.000000, 0.030621
757.000000, 0.030690
756.000000, 0.030678
755.000000, 0.030687
754.000000, 0.030689
753.000000, 0.030719
752.000000, 0.030691
751.000000, 0.030784
750.000000, 0.030753
749.000000, 0.030801
748.000000, 0.030783
747.000000, 0.030817
746.000000, 0.030917
745.000000, 0.030916
744.000000, 0.030908
743.000000, 0.030919
742.000000, 0.030980
741.000000, 0.030969
740.000000, 0.030966
739.000000, 0.031008
738.000000, 0.031017
737.000000, 0.031067
736.000000, 0.031050
735.000000, 0.031133
734.000000, 0.031189
733.000000, 0.031125
732.000000, 0.031213
731.000000, 0.031150
730.000000, 0.031244
729.000000, 0.031188
728.000000, 0.031204
727.000000, 0.031264
726.000000, 0.031318
725.000000, 0.031305
724.000000, 0.031331
723.000000, 0.031342
722.000000, 0.031354
721.000000, 0.031416
720.000000, 0.031513
719.000000, 0.031498
718.000000, 0.031467
717.000000, 0.031534
716.000000, 0.031507
715.000000, 0.031535
714.000000, 0.031555
713.000000, 0.031589
712.000000, 0.031638
711.000000, 0.031609
710.000000, 0.031678
709.000000, 0.031639
708.000000, 0.031701
707.000000, 0.031693
706.000000, 0.031782
705.000000, 0.031831
704.000000, 0.031807
703.000000, 0.031816
702.000000, 0.031865
701.000000, 0.031856
700.000000, 0.031955
699.000000, 0.031897
698.000000, 0.031893
697.000000, 0.031922
696.000000, 0.031986
695.000000, 0.032023
694.000000, 0.032074
693.000000, 0.032092
692.000000, 0.032038
691.000000, 0.032111
690.000000, 0.032103
689.000000, 0.032174
688.000000, 0.032161
687.000000, 0.032235
686.000000, 0.032301
685.000000, 0.032257
684.000000, 0.032298
683.000000, 0.032325
682.000000, 0.032358
681.000000, 0.032379
680.000000, 0.032399
679.000000, 0.032408
678.000000, 0.032441
677.000000, 0.032405
676.000000, 0.032473
675.000000, 0.032533
674.000000, 0.032563
673.000000, 0.032585
672.000000, 0.032658
